Date,State_Name,veg_id,veg_name,whole_price,retail_price,shop_mall_price,unit_val,Vegetable_Image
2024-05-05,Delhi,potato,Potato,27,31 - 34,32 - 45,1kg,resource/images/vegetables/potato-64.png
2024-05-05,Delhi,plantain,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,resource/images/vegetables/plantain-64.png
2024-05-05,Delhi,amaranthleaves,Amaranth Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-05-05,Delhi,amla,Amla,60,69 - 76,72 - 99,1kg,resource/images/vegetables/amla-64.png
2024-05-05,Delhi,ashgourd,Ash gourd,18,21 - 23,22 - 30,1kg,resource/images/vegetables/ashgourd-64.png
2024-05-05,Delhi,babycorn,Baby Corn,49,56 - 62,59 - 81,1kg,resource/images/vegetables/babycorn-64.png
2024-05-05,Delhi,bananaflower,Banana Flower,18,21 - 23,22 - 30,1kg,resource/images/vegetables/bananaflower-64.png
2024-05-05,Delhi,capsicum,Capsicum,49,56 - 62,59 - 81,1kg,resource/images/vegetables/capsicum-64.png
2024-05-05,Delhi,bittergourd,Bitter Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bittergourd-64.png
2024-05-05,Delhi,bottlegourd,Bottle Gourd,24,28 - 30,29 - 40,1kg,resource/images/vegetables/bottlegourd-64.png
2024-05-05,Delhi,butterbeans,Butter Beans,49,56 - 62,59 - 81,1kg,resource/images/vegetables/butterbeans-64.png
2024-05-05,Delhi,broadbeans,Broad Beans,29,33 - 37,35 - 48,1kg,resource/images/vegetables/broadbeans-64.png
2024-05-05,Delhi,cabbage,Cabbage,21,24 - 27,25 - 35,1kg,resource/images/vegetables/cabbage-64.png
2024-05-05,Delhi,carrot,Carrot,46,53 - 58,55 - 76,1kg,resource/images/vegetables/carrot-64.png
2024-05-05,Delhi,cauliflower,Cauliflower,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cauliflower-64.png
2024-05-05,Delhi,clusterbeans,Cluster beans,45,52 - 57,54 - 74,1kg,resource/images/vegetables/clusterbeans-64.png
2024-05-05,Delhi,coconut,Coconut,36,41 - 46,43 - 59,1kg,resource/images/vegetables/coconut-64.png
2024-05-05,Delhi,colocasialeaves,Colocasia Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-05-05,Delhi,colocasia,Colocasia,28,32 - 36,34 - 46,1kg,resource/images/vegetables/colocasia-64.png
2024-05-05,Delhi,corianderleaves,Coriander Leaves,7,8 - 9,8 - 12,1kg,resource/images/vegetables/corianderleaves-64.png
2024-05-05,Delhi,corn,Corn,26,30 - 33,31 - 43,1kg,resource/images/vegetables/corn-64.png
2024-05-05,Delhi,cucumber,Cucumber,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cucumber-64.png
2024-05-05,Delhi,curryleaves,Curry Leaves,28,32 - 36,34 - 46,1kg,resource/images/vegetables/curryleaves-64.png
2024-05-05,Delhi,dillleaves,Dill Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/dillleaves-64.png
2024-05-05,Delhi,drumsticks,Drumsticks,40,46 - 51,48 - 66,1kg,resource/images/vegetables/drumsticks-64.png
2024-05-05,Delhi,brinjal,Brinjal,28,32 - 36,34 - 46,1kg,resource/images/vegetables/brinjal-64.png
2024-05-05,Delhi,brinjalbig,Brinjal (Big),24,28 - 30,29 - 40,1kg,resource/images/vegetables/brinjalbig-64.png
2024-05-05,Delhi,elephantyam,Elephant Yam,24,28 - 30,29 - 40,1kg,resource/images/vegetables/elephantyam-64.png
2024-05-05,Delhi,fenugreekleaves,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-05-05,Delhi,frenchbeans,French Beans,53,61 - 67,64 - 87,1kg,resource/images/vegetables/frenchbeans-64.png
2024-05-05,Delhi,garlic,Garlic,171,197 - 217,205 - 282,1kg,resource/images/vegetables/garlic-64.png
2024-05-05,Delhi,ginger,Ginger,111,128 - 141,133 - 183,1kg,resource/images/vegetables/ginger-64.png
2024-05-05,Delhi,oniongreen,Onion Green,39,45 - 50,47 - 64,1kg,resource/images/vegetables/oniongreen-64.png
2024-05-05,Delhi,greenpeas,Green Peas,43,49 - 55,52 - 71,1kg,resource/images/vegetables/greenpeas-64.png
2024-05-05,Delhi,ivygourd,Ivy Gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/ivygourd-64.png
2024-05-05,Delhi,lemon,Lemon (Lime),65,75 - 83,78 - 107,1kg,resource/images/vegetables/lemon-64.png
2024-05-05,Delhi,mangoraw,Mango Raw,26,30 - 33,31 - 43,1kg,resource/images/vegetables/mangoraw-64.png
2024-05-05,Delhi,mintleaves,Mint Leaves,4,5 - 5,5 - 7,1kg,resource/images/vegetables/mintleaves-64.png
2024-05-05,Delhi,mushroom,Mushroom,74,85 - 94,89 - 122,1kg,resource/images/vegetables/mushroom-64.png
2024-05-05,Delhi,mustardleaves,Mustard Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/mustardleaves-64.png
2024-05-05,Delhi,ladiesfinger,Ladies Finger,36,41 - 46,43 - 59,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-05-05,Delhi,pumpkin,Pumpkin,23,26 - 29,28 - 38,1kg,resource/images/vegetables/pumpkin-64.png
2024-05-05,Delhi,radish,Radish,26,30 - 33,31 - 43,1kg,resource/images/vegetables/radish-64.png
2024-05-05,Delhi,ridgegourd,Ridge Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/ridgegourd-64.png
2024-05-05,Delhi,shallot,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,resource/images/vegetables/shallot-64.png
2024-05-05,Delhi,snakegourd,Snake Gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/snakegourd-64.png
2024-05-05,Delhi,sorrelleaves,Sorrel Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-05-05,Delhi,spinach,Spinach,10,12 - 13,12 - 17,1kg,resource/images/vegetables/spinach-64.png
2024-05-05,Delhi,sweetpotato,Sweet Potato,38,44 - 48,46 - 63,1kg,resource/images/vegetables/sweetpotato-64.png
2024-05-06,Delhi,onionbig,Onion Big,25,29 - 32,30 - 41,1kg,resource/images/vegetables/onionbig-64.png
2024-05-06,Delhi,onionsmall,Onion Small,38,44 - 48,46 - 63,1kg,resource/images/vegetables/onionsmall-64.png
2024-05-06,Delhi,tomato,Tomato,25,29 - 32,30 - 41,1kg,resource/images/vegetables/tomato-64.png
2024-05-06,Delhi,greenchili,Green Chilli,40,46 - 51,48 - 66,1kg,resource/images/vegetables/greenchili-64.png
2024-05-06,Delhi,beetroot,Beetroot,40,46 - 51,48 - 66,1kg,resource/images/vegetables/beetroot-64.png
2024-05-06,Delhi,potato,Potato,27,31 - 34,32 - 45,1kg,resource/images/vegetables/potato-64.png
2024-05-06,Delhi,plantain,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,resource/images/vegetables/plantain-64.png
2024-05-06,Delhi,amaranthleaves,Amaranth Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-05-06,Delhi,amla,Amla,60,69 - 76,72 - 99,1kg,resource/images/vegetables/amla-64.png
2024-05-06,Delhi,ashgourd,Ash gourd,18,21 - 23,22 - 30,1kg,resource/images/vegetables/ashgourd-64.png
2024-05-06,Delhi,babycorn,Baby Corn,49,56 - 62,59 - 81,1kg,resource/images/vegetables/babycorn-64.png
2024-05-06,Delhi,bananaflower,Banana Flower,18,21 - 23,22 - 30,1kg,resource/images/vegetables/bananaflower-64.png
2024-05-06,Delhi,capsicum,Capsicum,49,56 - 62,59 - 81,1kg,resource/images/vegetables/capsicum-64.png
2024-05-06,Delhi,bittergourd,Bitter Gourd,32,37 - 41,38 - 53,1kg,resource/images/vegetables/bittergourd-64.png
2024-05-06,Delhi,bottlegourd,Bottle Gourd,24,28 - 30,29 - 40,1kg,resource/images/vegetables/bottlegourd-64.png
2024-05-06,Delhi,butterbeans,Butter Beans,49,56 - 62,59 - 81,1kg,resource/images/vegetables/butterbeans-64.png
2024-05-06,Delhi,broadbeans,Broad Beans,29,33 - 37,35 - 48,1kg,resource/images/vegetables/broadbeans-64.png
2024-05-06,Delhi,cabbage,Cabbage,21,24 - 27,25 - 35,1kg,resource/images/vegetables/cabbage-64.png
2024-05-06,Delhi,carrot,Carrot,46,53 - 58,55 - 76,1kg,resource/images/vegetables/carrot-64.png
2024-05-06,Delhi,cauliflower,Cauliflower,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cauliflower-64.png
2024-05-06,Delhi,clusterbeans,Cluster beans,45,52 - 57,54 - 74,1kg,resource/images/vegetables/clusterbeans-64.png
2024-05-06,Delhi,coconut,Coconut,36,41 - 46,43 - 59,1kg,resource/images/vegetables/coconut-64.png
2024-05-06,Delhi,colocasialeaves,Colocasia Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-05-06,Delhi,colocasia,Colocasia,28,32 - 36,34 - 46,1kg,resource/images/vegetables/colocasia-64.png
2024-05-06,Delhi,corianderleaves,Coriander Leaves,7,8 - 9,8 - 12,1kg,resource/images/vegetables/corianderleaves-64.png
2024-05-06,Delhi,corn,Corn,26,30 - 33,31 - 43,1kg,resource/images/vegetables/corn-64.png
2024-05-06,Delhi,cucumber,Cucumber,28,32 - 36,34 - 46,1kg,resource/images/vegetables/cucumber-64.png
2024-05-06,Delhi,curryleaves,Curry Leaves,28,32 - 36,34 - 46,1kg,resource/images/vegetables/curryleaves-64.png
2024-05-06,Delhi,dillleaves,Dill Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/dillleaves-64.png
2024-05-06,Delhi,drumsticks,Drumsticks,40,46 - 51,48 - 66,1kg,resource/images/vegetables/drumsticks-64.png
2024-05-06,Delhi,brinjal,Brinjal,28,32 - 36,34 - 46,1kg,resource/images/vegetables/brinjal-64.png
2024-05-06,Delhi,brinjalbig,Brinjal (Big),24,28 - 30,29 - 40,1kg,resource/images/vegetables/brinjalbig-64.png
2024-05-06,Delhi,elephantyam,Elephant Yam,24,28 - 30,29 - 40,1kg,resource/images/vegetables/elephantyam-64.png
2024-05-06,Delhi,fenugreekleaves,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-05-06,Delhi,frenchbeans,French Beans,53,61 - 67,64 - 87,1kg,resource/images/vegetables/frenchbeans-64.png
2024-05-06,Delhi,garlic,Garlic,171,197 - 217,205 - 282,1kg,resource/images/vegetables/garlic-64.png
2024-05-06,Delhi,ginger,Ginger,111,128 - 141,133 - 183,1kg,resource/images/vegetables/ginger-64.png
2024-05-06,Delhi,oniongreen,Onion Green,39,45 - 50,47 - 64,1kg,resource/images/vegetables/oniongreen-64.png
2024-05-06,Delhi,greenpeas,Green Peas,43,49 - 55,52 - 71,1kg,resource/images/vegetables/greenpeas-64.png
2024-05-06,Delhi,ivygourd,Ivy Gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/ivygourd-64.png
2024-05-06,Delhi,lemon,Lemon (Lime),65,75 - 83,78 - 107,1kg,resource/images/vegetables/lemon-64.png
2024-05-06,Delhi,mangoraw,Mango Raw,26,30 - 33,31 - 43,1kg,resource/images/vegetables/mangoraw-64.png
2024-05-06,Delhi,mintleaves,Mint Leaves,4,5 - 5,5 - 7,1kg,resource/images/vegetables/mintleaves-64.png
2024-05-06,Delhi,mushroom,Mushroom,74,85 - 94,89 - 122,1kg,resource/images/vegetables/mushroom-64.png
2024-05-06,Delhi,mustardleaves,Mustard Leaves,15,17 - 19,18 - 25,1kg,resource/images/vegetables/mustardleaves-64.png
2024-05-06,Delhi,ladiesfinger,Ladies Finger,36,41 - 46,43 - 59,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-05-06,Delhi,pumpkin,Pumpkin,23,26 - 29,28 - 38,1kg,resource/images/vegetables/pumpkin-64.png
2024-05-06,Delhi,radish,Radish,26,30 - 33,31 - 43,1kg,resource/images/vegetables/radish-64.png
2024-05-06,Delhi,ridgegourd,Ridge Gourd,30,35 - 38,36 - 50,1kg,resource/images/vegetables/ridgegourd-64.png
2024-05-06,Delhi,shallot,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,resource/images/vegetables/shallot-64.png
2024-05-06,Delhi,snakegourd,Snake Gourd,23,26 - 29,28 - 38,1kg,resource/images/vegetables/snakegourd-64.png
2024-05-06,Delhi,sorrelleaves,Sorrel Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-05-06,Delhi,spinach,Spinach,10,12 - 13,12 - 17,1kg,resource/images/vegetables/spinach-64.png
2024-05-06,Delhi,sweetpotato,Sweet Potato,38,44 - 48,46 - 63,1kg,resource/images/vegetables/sweetpotato-64.png
2024-05-07,Delhi,onionbig,Onion Big,24,28 - 30,29 - 40,1kg,resource/images/vegetables/onionbig-64.png
2024-05-07,Delhi,onionsmall,Onion Small,33,38 - 42,40 - 54,1kg,resource/images/vegetables/onionsmall-64.png
2024-05-07,Delhi,tomato,Tomato,24,28 - 30,29 - 40,1kg,resource/images/vegetables/tomato-64.png
2024-05-07,Delhi,greenchili,Green Chilli,43,49 - 55,52 - 71,1kg,resource/images/vegetables/greenchili-64.png
2024-05-07,Delhi,beetroot,Beetroot,34,39 - 43,41 - 56,1kg,resource/images/vegetables/beetroot-64.png
2024-05-07,Delhi,potato,Potato,29,33 - 37,35 - 48,1kg,resource/images/vegetables/potato-64.png
2024-05-07,Delhi,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
2024-05-07,Delhi,amaranthleaves,Amaranth Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-05-07,Delhi,amla,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2024-05-07,Delhi,ashgourd,Ash gourd,21,24 - 27,25 - 35,1kg,resource/images/vegetables/ashgourd-64.png
2024-05-07,Delhi,babycorn,Baby Corn,65,75 - 83,78 - 107,1kg,resource/images/vegetables/babycorn-64.png
2024-05-07,Delhi,bananaflower,Banana Flower,20,23 - 25,24 - 33,1kg,resource/images/vegetables/bananaflower-64.png
2024-05-07,Delhi,capsicum,Capsicum,44,51 - 56,53 - 73,1kg,resource/images/vegetables/capsicum-64.png
2024-05-07,Delhi,bittergourd,Bitter Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bittergourd-64.png
2024-05-07,Delhi,bottlegourd,Bottle Gourd,27,31 - 34,32 - 45,1kg,resource/images/vegetables/bottlegourd-64.png
2024-05-07,Delhi,butterbeans,Butter Beans,48,55 - 61,58 - 79,1kg,resource/images/vegetables/butterbeans-64.png
2024-05-07,Delhi,broadbeans,Broad Beans,33,38 - 42,40 - 54,1kg,resource/images/vegetables/broadbeans-64.png
2024-05-07,Delhi,cabbage,Cabbage,22,25 - 28,26 - 36,1kg,resource/images/vegetables/cabbage-64.png
2024-05-07,Delhi,carrot,Carrot,46,53 - 58,55 - 76,1kg,resource/images/vegetables/carrot-64.png
2024-05-07,Delhi,cauliflower,Cauliflower,27,31 - 34,32 - 45,1kg,resource/images/vegetables/cauliflower-64.png
2024-05-07,Delhi,clusterbeans,Cluster beans,45,52 - 57,54 - 74,1kg,resource/images/vegetables/clusterbeans-64.png
2024-05-07,Delhi,coconut,Coconut,38,44 - 48,46 - 63,1kg,resource/images/vegetables/coconut-64.png
2024-05-07,Delhi,colocasialeaves,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-05-07,Delhi,colocasia,Colocasia,29,33 - 37,35 - 48,1kg,resource/images/vegetables/colocasia-64.png
2024-05-07,Delhi,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/corianderleaves-64.png
2024-05-07,Delhi,corn,Corn,25,29 - 32,30 - 41,1kg,resource/images/vegetables/corn-64.png
2024-05-07,Delhi,cucumber,Cucumber,24,28 - 30,29 - 40,1kg,resource/images/vegetables/cucumber-64.png
2024-05-07,Delhi,curryleaves,Curry Leaves,30,35 - 38,36 - 50,1kg,resource/images/vegetables/curryleaves-64.png
2024-05-07,Delhi,dillleaves,Dill Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/dillleaves-64.png
2024-05-07,Delhi,drumsticks,Drumsticks,50,58 - 64,60 - 83,1kg,resource/images/vegetables/drumsticks-64.png
2024-05-07,Delhi,brinjal,Brinjal,25,29 - 32,30 - 41,1kg,resource/images/vegetables/brinjal-64.png
2024-05-07,Delhi,brinjalbig,Brinjal (Big),26,30 - 33,31 - 43,1kg,resource/images/vegetables/brinjalbig-64.png
2024-05-07,Delhi,elephantyam,Elephant Yam,27,31 - 34,32 - 45,1kg,resource/images/vegetables/elephantyam-64.png
2024-05-07,Delhi,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-05-07,Delhi,frenchbeans,French Beans,46,53 - 58,55 - 76,1kg,resource/images/vegetables/frenchbeans-64.png
2024-05-07,Delhi,garlic,Garlic,169,194 - 215,203 - 279,1kg,resource/images/vegetables/garlic-64.png
2024-05-07,Delhi,ginger,Ginger,117,135 - 149,140 - 193,1kg,resource/images/vegetables/ginger-64.png
2024-05-07,Delhi,oniongreen,Onion Green,40,46 - 51,48 - 66,1kg,resource/images/vegetables/oniongreen-64.png
2024-05-07,Delhi,greenpeas,Green Peas,49,56 - 62,59 - 81,1kg,resource/images/vegetables/greenpeas-64.png
2024-05-07,Delhi,ivygourd,Ivy Gourd,27,31 - 34,32 - 45,1kg,resource/images/vegetables/ivygourd-64.png
2024-05-07,Delhi,lemon,Lemon (Lime),72,83 - 91,86 - 119,1kg,resource/images/vegetables/lemon-64.png
2024-05-07,Delhi,mangoraw,Mango Raw,29,33 - 37,35 - 48,1kg,resource/images/vegetables/mangoraw-64.png
2024-05-07,Delhi,mintleaves,Mint Leaves,4,5 - 5,5 - 7,1kg,resource/images/vegetables/mintleaves-64.png
2024-05-07,Delhi,mushroom,Mushroom,88,101 - 112,106 - 145,1kg,resource/images/vegetables/mushroom-64.png
2024-05-07,Delhi,mustardleaves,Mustard Leaves,18,21 - 23,22 - 30,1kg,resource/images/vegetables/mustardleaves-64.png
2024-05-07,Delhi,ladiesfinger,Ladies Finger,41,47 - 52,49 - 68,1kg,resource/images/vegetables/ladiesfinger-64.png
2024-05-07,Delhi,pumpkin,Pumpkin,20,23 - 25,24 - 33,1kg,resource/images/vegetables/pumpkin-64.png
2024-05-07,Delhi,radish,Radish,23,26 - 29,28 - 38,1kg,resource/images/vegetables/radish-64.png
2024-05-07,Delhi,ridgegourd,Ridge Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/ridgegourd-64.png
2024-05-07,Delhi,shallot,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,resource/images/vegetables/shallot-64.png
2024-05-07,Delhi,snakegourd,Snake Gourd,26,30 - 33,31 - 43,1kg,resource/images/vegetables/snakegourd-64.png
2024-05-07,Delhi,sorrelleaves,Sorrel Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/sorrelleaves-64.png
2024-05-07,Delhi,spinach,Spinach,15,17 - 19,18 - 25,1kg,resource/images/vegetables/spinach-64.png
2024-05-07,Delhi,sweetpotato,Sweet Potato,36,41 - 46,43 - 59,1kg,resource/images/vegetables/sweetpotato-64.png
2024-05-08,Delhi,onionbig,Onion Big,24,28 - 30,29 - 40,1kg,resource/images/vegetables/onionbig-64.png
2024-05-08,Delhi,onionsmall,Onion Small,33,38 - 42,40 - 54,1kg,resource/images/vegetables/onionsmall-64.png
2024-05-08,Delhi,tomato,Tomato,24,28 - 30,29 - 40,1kg,resource/images/vegetables/tomato-64.png
2024-05-08,Delhi,greenchili,Green Chilli,43,49 - 55,52 - 71,1kg,resource/images/vegetables/greenchili-64.png
2024-05-08,Delhi,beetroot,Beetroot,34,39 - 43,41 - 56,1kg,resource/images/vegetables/beetroot-64.png
2024-05-08,Delhi,potato,Potato,29,33 - 37,35 - 48,1kg,resource/images/vegetables/potato-64.png
2024-05-08,Delhi,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,resource/images/vegetables/plantain-64.png
2024-05-08,Delhi,amaranthleaves,Amaranth Leaves,13,15 - 17,16 - 21,1kg,resource/images/vegetables/amaranthleaves-64.png
2024-05-08,Delhi,amla,Amla,70,81 - 89,84 - 116,1kg,resource/images/vegetables/amla-64.png
2024-05-08,Delhi,ashgourd,Ash gourd,21,24 - 27,25 - 35,1kg,resource/images/vegetables/ashgourd-64.png
2024-05-08,Delhi,babycorn,Baby Corn,65,75 - 83,78 - 107,1kg,resource/images/vegetables/babycorn-64.png
2024-05-08,Delhi,bananaflower,Banana Flower,20,23 - 25,24 - 33,1kg,resource/images/vegetables/bananaflower-64.png
2024-05-08,Delhi,capsicum,Capsicum,44,51 - 56,53 - 73,1kg,resource/images/vegetables/capsicum-64.png
2024-05-08,Delhi,bittergourd,Bitter Gourd,31,36 - 39,37 - 51,1kg,resource/images/vegetables/bittergourd-64.png
2024-05-08,Delhi,bottlegourd,Bottle Gourd,27,31 - 34,32 - 45,1kg,resource/images/vegetables/bottlegourd-64.png
2024-05-08,Delhi,butterbeans,Butter Beans,48,55 - 61,58 - 79,1kg,resource/images/vegetables/butterbeans-64.png
2024-05-08,Delhi,broadbeans,Broad Beans,33,38 - 42,40 - 54,1kg,resource/images/vegetables/broadbeans-64.png
2024-05-08,Delhi,cabbage,Cabbage,22,25 - 28,26 - 36,1kg,resource/images/vegetables/cabbage-64.png
2024-05-08,Delhi,carrot,Carrot,46,53 - 58,55 - 76,1kg,resource/images/vegetables/carrot-64.png
2024-05-08,Delhi,cauliflower,Cauliflower,27,31 - 34,32 - 45,1kg,resource/images/vegetables/cauliflower-64.png
2024-05-08,Delhi,clusterbeans,Cluster beans,45,52 - 57,54 - 74,1kg,resource/images/vegetables/clusterbeans-64.png
2024-05-08,Delhi,coconut,Coconut,38,44 - 48,46 - 63,1kg,resource/images/vegetables/coconut-64.png
2024-05-08,Delhi,colocasialeaves,Colocasia Leaves,16,18 - 20,19 - 26,1kg,resource/images/vegetables/colocasialeaves-64.png
2024-05-08,Delhi,colocasia,Colocasia,29,33 - 37,35 - 48,1kg,resource/images/vegetables/colocasia-64.png
2024-05-08,Delhi,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,resource/images/vegetables/corianderleaves-64.png
2024-05-08,Delhi,corn,Corn,25,29 - 32,30 - 41,1kg,resource/images/vegetables/corn-64.png
2024-05-08,Delhi,cucumber,Cucumber,24,28 - 30,29 - 40,1kg,resource/images/vegetables/cucumber-64.png
2024-05-08,Delhi,curryleaves,Curry Leaves,30,35 - 38,36 - 50,1kg,resource/images/vegetables/curryleaves-64.png
2024-05-08,Delhi,dillleaves,Dill Leaves,14,16 - 18,17 - 23,1kg,resource/images/vegetables/dillleaves-64.png
2024-05-08,Delhi,drumsticks,Drumsticks,50,58 - 64,60 - 83,1kg,resource/images/vegetables/drumsticks-64.png
2024-05-08,Delhi,brinjal,Brinjal,25,29 - 32,30 - 41,1kg,resource/images/vegetables/brinjal-64.png
2024-05-08,Delhi,brinjalbig,Brinjal (Big),26,30 - 33,31 - 43,1kg,resource/images/vegetables/brinjalbig-64.png
2024-05-08,Delhi,elephantyam,Elephant Yam,27,31 - 34,32 - 45,1kg,resource/images/vegetables/elephantyam-64.png
2024-05-08,Delhi,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,resource/images/vegetables/fenugreekleaves-64.png
2024-05-08,Delhi,frenchbeans,French Beans,46,53 - 58,55 - 76,1kg,resource/images/vegetables/frenchbeans-64.png
2024-05-08,Delhi,garlic,Garlic,169,194 - 215,203 - 279,1kg,resource/images/vegetables/garlic-64.png
2024-05-08,Delhi,ginger,Ginger,117,135 - 149,140 - 193,1kg,resource/images/vegetables/ginger-64.png
2024-05-08,Delhi,oniongreen,Onion Green,40,46 - 51,48 - 66,1kg,resource/images/vegetables/oniongreen-64.png
2024-05-08,Delhi,greenpeas,Green Peas,49,56 - 62,59 - 81,1kg,resource/images/vegetables/greenpeas-64.png
2024-05-08,Delhi,ivygourd,Ivy Gourd,27,31 - 34,32 - 45,1kg,resource/images/vegetables/ivygourd-64.png
2024-05-08,Delhi,lemon,Lemon (Lime),72,83 - 91,86 - 119,1kg,resource/images/vegetables/lemon-64.png
2024-05-08,Delhi,mangoraw,Mango Raw,29,33 - 37,35 - 48,1kg,resource/images/vegetables/mangoraw-64.png
2024-05-08,Delhi,mintleaves,Mint Leaves,4,5 - 5,5 - 7,1kg,resource/images/vegetables/mintleaves-64.png
2024-05-08,Delhi,mushroom,Mushroom,88,101 - 112,106 - 145,1kg,resource/images/vegetables/mushroom-64.png
2024-05-08,Delhi,mustardleaves,Mustard Leaves,18,21 - 23,22 - 30,1kg,resource/images/vegetables/mustardleaves-64.png
2024-05-08,Delhi,ladiesfinger,Ladies Finger,41,47 - 52,49 - 68,1kg,resource/images/vegetables/ladiesfinger-64.png
